league,season,team,player,nation,pos,age,born,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
GER-Bundesliga,2023 - 2024,Heidenheim,Jan Schöppner,GER,MF,24,1999,0.18006961,-0.4498757,-0.537821,0.090736054,0.41046593,-0.26836365,-0.001104481,-0.42107195,-0.23693639,0.09195191
GER-Bundesliga,2023 - 2024,Heidenheim,Jan-Niklas Beste,GER,"FW,MF",24,1999,0.17471825,-0.28942114,-0.3414998,-0.15264839,0.242267,-0.39262223,0.34096342,-0.53504366,0.4371704,0.3069125
GER-Bundesliga,2023 - 2024,Heidenheim,Kevin Sessa,GER,"MF,FW",23,2000,0.14072746,-0.010056816,-0.2949071,0.35419625,0.26189837,-0.010854751,-0.007277867,-0.6718295,-0.47798368,0.22587764
GER-Bundesliga,2023 - 2024,Heidenheim,Lennard Maloney,USA,MF,23,1999,0.26970205,-0.34846506,-0.5616647,0.13148896,0.35434374,-0.26845908,-0.049044076,-0.26224968,-0.38620412,-0.19073014
GER-Bundesliga,2023 - 2024,Heidenheim,Marvin Pieringer,GER,"MF,FW",23,1999,0.14877051,-0.43106282,-0.2959378,0.18040243,0.33470413,-0.068153694,-0.08969277,-0.5643639,-0.19411643,0.17640513
GER-Bundesliga,2023 - 2024,Heidenheim,Patrick Mainka,GER,DF,28,1994,0.020083081,-0.3635719,-0.56105655,-0.18961014,0.52276826,-0.17061761,0.1343278,0.36641768,-0.5391313,-0.39122465
GER-Bundesliga,2023 - 2024,Heidenheim,Tim Kleindienst,GER,FW,27,1995,0.19757079,-0.533468,0.16297668,-0.31168553,0.38237196,-0.16711237,-0.13341843,-0.50455064,-0.3905959,0.2969761
GER-Bundesliga,2023 - 2024,Hoffenheim,Andrej Kramarić,CRO,"MF,FW",32,1991,0.1547645,0.29642615,-0.012052623,-0.06689708,0.02573417,-0.0015224114,-0.2378168,-0.5368407,0.026109468,0.16907142
GER-Bundesliga,2023 - 2024,Hoffenheim,Anton Stach,GER,MF,24,1998,0.23044415,-0.23763032,-0.48332313,-0.069175,0.16851789,-0.2272529,0.2908355,-0.14527859,-0.27355424,-0.11705725
GER-Bundesliga,2023 - 2024,Hoffenheim,Florian Grillitsch,AUT,"DF,MF",27,1995,0.23386402,-0.15194993,-0.6519165,-0.15167019,0.26788503,0.082570456,0.036983356,-0.12719785,0.021863313,-0.43156114
GER-Bundesliga,2023 - 2024,Hoffenheim,Grischa Prömel,GER,MF,28,1995,0.053252816,-0.27015087,-0.38805103,-0.0619739,0.29425162,0.08170537,0.027011706,-0.5067527,-0.13962619,-0.10360311
GER-Bundesliga,2023 - 2024,Hoffenheim,Ihlas Bebou,TOG,"FW,DF",29,1994,-0.10750456,-0.3573343,-0.18864568,0.14892541,0.20790239,-0.032448977,0.028653242,-0.6134204,-0.042288363,0.27240577
GER-Bundesliga,2023 - 2024,Hoffenheim,John Brooks,USA,DF,30,1993,-0.15854184,-0.2624958,-0.5621827,0.3211093,0.44784838,0.068242945,-0.1973601,0.23230518,-0.55144083,-0.15408592
GER-Bundesliga,2023 - 2024,Hoffenheim,Kevin Vogt,GER,DF,31,1991,0.09534098,-0.17008837,-0.58637875,0.45054352,0.25997868,0.2435725,-0.23176467,0.119271874,-0.6152366,-0.2452694
GER-Bundesliga,2023 - 2024,Hoffenheim,Marius Bülter,GER,"DF,FW",30,1993,0.25100085,-0.29201758,-0.35225886,0.23143558,0.09730828,0.15463251,0.029552808,-0.41582188,-0.1166706,0.31797254
GER-Bundesliga,2023 - 2024,Hoffenheim,Maximilian Beier,GER,"FW,MF",20,2002,-0.27846935,-0.32300058,-0.012794377,-0.23520043,0.3088596,-0.21593395,0.07989799,-0.72053915,-0.45273045,0.536785
GER-Bundesliga,2023 - 2024,Hoffenheim,Ozan Kabak,TUR,DF,23,2000,-0.1676617,-0.193094,-0.61241657,-0.10610341,0.36159799,-0.19676803,-0.10728865,-0.015841752,-0.4922666,-0.21974629
GER-Bundesliga,2023 - 2024,Hoffenheim,Pavel Kadeřábek,CZE,"DF,FW",31,1992,0.17546874,-0.24287377,-0.5150126,-0.29585055,0.41084176,0.20591275,0.18108806,-0.3822623,-0.21367696,0.50102794
GER-Bundesliga,2023 - 2024,Hoffenheim,Robert Skov,DEN,"DF,FW",27,1996,0.094971634,-0.0642372,-0.44522312,0.22082548,0.22545213,0.03516267,-0.020202596,-0.503623,-0.013793339,0.18001659
GER-Bundesliga,2023 - 2024,Hoffenheim,Umut Tohumcu,GER,MF,18,2004,0.40757662,-0.11333834,-0.54213464,0.2609462,0.35446125,0.25452718,-0.08488213,-0.7657947,-0.3526087,-0.068227574
GER-Bundesliga,2023 - 2024,Hoffenheim,Wout Weghorst,NED,FW,30,1992,0.13478501,-0.24568921,-0.11330039,-0.026747225,0.48978537,0.08152966,-0.16617446,-0.53782094,-0.30505368,0.15042895
GER-Bundesliga,2023 - 2024,Köln,Davie Selke,GER,FW,28,1995,-0.053663217,-0.30044124,-0.17137589,0.36507568,0.49041578,-0.11074586,-0.30393764,-0.5697431,-0.42918798,0.3666128
GER-Bundesliga,2023 - 2024,Köln,Dejan Ljubicic,AUT,"MF,FW",25,1997,0.4313834,-0.28844842,-0.37951627,0.06789503,0.16912392,0.039364714,0.17768466,-0.502668,-0.44328976,-0.006003373
GER-Bundesliga,2023 - 2024,Köln,Denis Huseinbasic,BIH,MF,22,2001,0.3501168,-0.33787355,-0.59982204,0.1292811,0.18177043,0.10066612,0.035208657,-0.57565856,-0.2813042,-0.20339406
GER-Bundesliga,2023 - 2024,Köln,Eric Martel,GER,MF,21,2002,0.254996,-0.4544693,-0.5360098,-0.0905558,0.47186825,-0.17781661,0.25430068,-0.29294768,-0.4751285,-0.28952032
GER-Bundesliga,2023 - 2024,Köln,Faride Alidou,GER,"FW,MF",22,2001,0.11661003,-0.4246555,-0.20569827,0.24796411,0.17502226,-0.19022326,-0.07872456,-0.63038087,-0.4446555,0.42217135
GER-Bundesliga,2023 - 2024,Köln,Florian Kainz,AUT,"MF,FW",30,1992,0.64393616,0.012250906,-0.3530069,-0.0653946,-0.0592633,-0.18580122,-0.238793,-0.52326226,0.0020480277,0.010761154
GER-Bundesliga,2023 - 2024,Köln,Jan Thielmann,GER,"FW,DF",21,2002,0.36770472,-0.40762693,-0.3480164,0.23842898,0.11384539,-0.16542865,0.07406182,-0.5448838,-0.49705437,0.23879537
GER-Bundesliga,2023 - 2024,Köln,Julian Chabot,GER,DF,25,1998,0.18241036,-0.51448286,-0.6833858,-0.17359526,0.48320937,0.049089067,-0.0025898383,0.33871698,-0.51252234,-0.28721786
GER-Bundesliga,2023 - 2024,Köln,Leart Paqarada,KVX,DF,28,1994,0.40357113,-0.109936595,-0.65401345,0.44761452,0.07350382,0.00013527274,-0.023544744,-0.31132582,-0.4429694,0.39838666
GER-Bundesliga,2023 - 2024,Köln,Linton Maina,GER,"FW,MF",24,1999,0.34567904,-0.37935272,-0.3300851,0.0044651423,-0.1615618,0.18201223,0.1065683,-0.72092074,-0.3313021,0.40504363
GER-Bundesliga,2023 - 2024,Köln,Luca Waldschmidt,GER,"MF,FW",27,1996,0.23666123,-0.04234517,-0.2712925,0.34726435,0.19503509,-0.14210194,-0.040657077,-0.64280367,-0.45157385,0.2978787
GER-Bundesliga,2023 - 2024,Köln,Max Finkgräfe,GER,"DF,FW",19,2004,0.2685058,-0.34822327,-0.6012225,0.17350625,0.050842047,-0.33929238,0.34422842,-0.297826,-0.45961604,0.26288468
GER-Bundesliga,2023 - 2024,Köln,Rasmus Carstensen,DEN,"DF,FW",22,2000,0.3722586,-0.41897184,-0.52526486,0.15780357,0.2610738,-0.0031314762,0.33837935,-0.38329777,-0.5552725,0.28228647
GER-Bundesliga,2023 - 2024,Köln,Timo Hübers,GER,DF,27,1996,0.15865509,-0.393163,-0.6738677,-0.09860083,0.42816687,-0.0124685895,0.15812293,0.39786008,-0.53301084,-0.36646444
GER-Bundesliga,2023 - 2024,Leverkusen,Edmond Tapsoba,BFA,DF,24,1999,0.1752854,-0.18613677,-0.61016846,-0.01826395,-0.09568731,0.3951451,-0.008902865,-0.0022135712,-0.49174628,-0.40495774
GER-Bundesliga,2023 - 2024,Leverkusen,Exequiel Palacios,ARG,MF,24,1998,0.24382287,0.28618085,-0.37387666,0.02380694,-0.006937318,-0.006451603,0.1011801,-0.45828295,-0.13331424,-0.5210511
GER-Bundesliga,2023 - 2024,Leverkusen,Florian Wirtz,GER,MF,20,2003,0.009664197,-0.039197214,0.040935233,-0.28931305,-0.3746432,0.25033477,0.1925371,-0.6298891,0.15293758,-0.019168453
GER-Bundesliga,2023 - 2024,Leverkusen,Granit Xhaka,SUI,MF,30,1992,0.119344346,0.3816886,-0.56336796,-0.58241045,-0.26364875,0.3092619,0.06840657,-0.21165417,-0.46219686,-0.12943606
GER-Bundesliga,2023 - 2024,Leverkusen,Jeremie Frimpong,NED,DF,22,2000,-0.12279881,-0.3922001,-0.1425232,-0.25446156,-0.10483063,0.29864743,0.32608762,-0.6962831,-0.14582181,0.49055758
GER-Bundesliga,2023 - 2024,Leverkusen,Jonas Hofmann,GER,MF,31,1992,0.20336182,0.020192947,-0.19200519,-0.1977586,0.14098023,0.3774904,0.18287872,-0.526835,-0.11838373,0.2963223
GER-Bundesliga,2023 - 2024,Leverkusen,Jonathan Tah,GER,DF,27,1996,-0.18845849,-0.08435226,-0.6234114,-0.38593647,0.19672176,0.32507852,-0.4220764,-0.13878319,-0.4572888,-0.5334027
GER-Bundesliga,2023 - 2024,Leverkusen,Josip Stanišić,CRO,DF,23,2000,-0.27015853,0.06929494,-0.6116088,0.2230746,-0.018974932,0.028865337,0.03814938,-0.36464807,-0.36524314,0.08300237
GER-Bundesliga,2023 - 2024,Leverkusen,Odilon Kossounou,CIV,DF,22,2001,-0.08710053,-0.10913145,-0.626049,0.010580169,-0.012478323,0.07501595,-0.027211964,-0.32038975,-0.53790534,-0.17958617
GER-Bundesliga,2023 - 2024,Leverkusen,Patrik Schick,CZE,FW,27,1996,-0.025863146,-0.008351675,-0.053184226,0.39211133,0.4224501,-0.003577666,-0.18009932,-0.6015864,-0.48812026,0.1095273
GER-Bundesliga,2023 - 2024,Leverkusen,Piero Hincapié,ECU,DF,21,2002,0.030436845,-0.19248214,-0.6898436,-0.019154413,0.35339248,0.5763849,0.14417934,-0.35639912,-0.3871634,-0.105784774
GER-Bundesliga,2023 - 2024,Leverkusen,Robert Andrich,GER,"MF,DF",28,1994,-0.08529757,0.11717621,-0.5348089,0.041589644,0.08992477,0.075418614,-0.076273866,-0.40053737,-0.2936393,-0.16036639
GER-Bundesliga,2023 - 2024,Leverkusen,Victor Boniface,NGA,FW,22,2000,0.08710198,-0.1255185,0.44717556,0.36359766,0.23660102,0.13521917,-0.08529678,-0.6322151,0.14122447,-0.13453238
GER-Bundesliga,2023 - 2024,Mainz 05,Anthony Caci,FRA,DF,26,1997,0.28142634,-0.18127483,-0.558271,-0.1552052,0.11657363,-0.13328299,0.11329494,-0.16164404,-0.22253197,0.09352801
GER-Bundesliga,2023 - 2024,Mainz 05,Brajan Gruda,GER,"MF,FW",19,2004,0.17151056,-0.28796375,-0.16870315,0.15349174,-0.1711781,-0.09914095,0.17237762,-0.5719125,-0.24727479,0.49281186
GER-Bundesliga,2023 - 2024,Mainz 05,Dominik Kohr,GER,"DF,MF",29,1994,0.28933117,-0.2491887,-0.5957324,-0.007893542,0.47904804,-0.12727419,0.1880647,-0.22232565,-0.5048983,-0.1135433
GER-Bundesliga,2023 - 2024,Mainz 05,Jonathan Burkardt,GER,"FW,MF",23,2000,0.008672802,-0.21274722,-0.091319546,0.21639886,0.25734586,-0.1571255,-0.11665972,-0.66819006,-0.25202733,0.2777846
GER-Bundesliga,2023 - 2024,Mainz 05,Karim Onisiwo,AUT,"FW,MF",31,1992,0.37575352,-0.6193905,-0.17935102,0.2969389,0.23630999,0.003841875,-0.103092715,-0.5490526,-0.21332149,0.2649766
GER-Bundesliga,2023 - 2024,Mainz 05,Ludovic Ajorque,FRA,FW,29,1994,0.34683472,-0.34805596,-0.114610985,0.19023073,0.5185035,0.16919914,-0.2396884,-0.5597848,-0.53462625,0.16064535
GER-Bundesliga,2023 - 2024,Mainz 05,Nadiem Amiri,GER,MF,26,1996,0.44029212,0.103417344,-0.32113445,0.32526872,0.16640912,0.0668286,0.026831845,-0.44450375,-0.069879405,0.19532372
GER-Bundesliga,2023 - 2024,Mainz 05,Phillipp Mwene,AUT,DF,29,1994,0.36413088,-0.27953765,-0.552378,-0.029783692,0.09695211,-0.035970166,0.12743825,-0.56781495,-0.290261,0.33807236
GER-Bundesliga,2023 - 2024,Mainz 05,Sepp van den Berg,NED,DF,21,2001,-0.06636631,-0.4743575,-0.57003814,-0.16517097,0.41272026,-0.22817348,-0.25432724,0.12427893,-0.51180667,-0.33890268
GER-Bundesliga,2023 - 2024,Mainz 05,Silvan Widmer,SUI,DF,30,1993,0.22226702,-0.17382,-0.46205768,0.20297997,0.49167302,0.29331425,0.11794922,-0.47723708,-0.23260136,0.3311335
GER-Bundesliga,2023 - 2024,Mainz 05,Tom Krauß,GER,MF,22,2001,0.29677433,-0.2657908,-0.5981,0.08530391,0.55655557,-0.13405332,0.10697456,-0.62395984,-0.26711002,-0.10317333
GER-Bundesliga,2023 - 2024,RB Leipzig,Amadou Haidara,MLI,MF,25,1998,0.15525447,-0.027474226,-0.550181,0.2859389,0.1786397,-0.17324956,0.0484707,-0.42728537,-0.403202,-0.19080405
GER-Bundesliga,2023 - 2024,RB Leipzig,Benjamin Henrichs,GER,DF,26,1997,0.3328415,-0.26385814,-0.4137754,-0.19582376,0.07468987,-0.0077679157,0.38218457,-0.2318493,-0.20477393,0.014853107
GER-Bundesliga,2023 - 2024,RB Leipzig,Benjamin Šeško,SVN,FW,20,2003,-0.45742092,-0.19088294,-0.06936647,0.2159586,0.44286332,-0.33096808,-0.12795788,-0.62550557,-0.15694456,0.386472
GER-Bundesliga,2023 - 2024,RB Leipzig,Castello Lukeba,FRA,DF,20,2002,-0.16243447,-0.2711437,-0.76443577,-0.09062944,0.04930294,0.32538238,-0.24366283,0.14204507,-0.5221711,-0.21460655
GER-Bundesliga,2023 - 2024,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",23,1999,-0.03495507,-0.14981523,-0.21388991,0.2889541,0.27181733,-0.12882388,0.11110528,-0.6500141,-0.37552726,0.18037806
GER-Bundesliga,2023 - 2024,RB Leipzig,Dani Olmo,ESP,MF,25,1998,0.109852664,0.0014046719,-0.18382463,0.2952873,-0.00983877,0.1313215,0.13647708,-0.5503347,-0.09003014,0.2676239
GER-Bundesliga,2023 - 2024,RB Leipzig,David Raum,GER,DF,25,1998,0.23910658,-0.13490005,-0.6449543,-0.41610304,0.048813082,0.15175147,0.3596524,-0.08191188,0.122983545,0.46763596
GER-Bundesliga,2023 - 2024,RB Leipzig,Kevin Kampl,SVN,MF,32,1990,0.0259505,0.01665573,-0.6571309,0.1979902,-0.088598035,-0.028373621,-0.17008698,-0.5134917,-0.47985592,-0.05436695
GER-Bundesliga,2023 - 2024,RB Leipzig,Loïs Openda,BEL,FW,23,2000,-0.16156662,-0.2190237,0.3521238,-0.33558786,0.45738453,0.0013812567,-0.078323334,-0.7855388,-0.11284624,0.39834043
GER-Bundesliga,2023 - 2024,RB Leipzig,Lukas Klostermann,GER,DF,27,1996,0.0071666134,0.0053114244,-0.68351996,-0.05815679,0.60793805,0.3616257,-0.25102076,-0.39108244,-0.5656144,-0.20017827
GER-Bundesliga,2023 - 2024,RB Leipzig,Mohamed Simakan,FRA,DF,23,2000,0.084918536,-0.26207027,-0.43126214,-0.030242154,0.313051,0.22500737,0.19170114,0.014757567,-0.39346272,-0.17588972
GER-Bundesliga,2023 - 2024,RB Leipzig,Willi Orban,HUN,DF,30,1992,0.17394657,-0.22435898,-0.64614236,0.22615744,0.15935197,0.25245252,-0.2277784,-0.019012768,-0.5909882,-0.41068614
GER-Bundesliga,2023 - 2024,RB Leipzig,Xaver Schlager,AUT,MF,25,1997,0.391826,-0.12995711,-0.5764485,-0.14888224,-0.0130411815,0.054701526,0.35310143,-0.3958628,-0.17152087,-0.40513915
GER-Bundesliga,2023 - 2024,RB Leipzig,Xavi Simons,NED,MF,20,2003,0.24693401,-0.022643808,0.01309612,-0.1926928,-0.3555934,0.19284388,0.18559366,-0.5809098,0.096085474,0.104576774
GER-Bundesliga,2023 - 2024,RB Leipzig,Yussuf Poulsen,DEN,FW,29,1994,-0.023509357,-0.29888088,-0.065762274,0.41829187,0.449956,0.058119155,0.0055682305,-0.5436683,-0.33037803,0.14756808
GER-Bundesliga,2023 - 2024,Stuttgart,Angelo Stiller,GER,MF,22,2001,0.21616052,0.038070627,-0.56532323,-0.3603714,0.022345176,0.2701426,0.25417647,-0.2010846,-0.17196366,-0.14810789
GER-Bundesliga,2023 - 2024,Stuttgart,Anthony Rouault,FRA,DF,22,2001,0.27265465,-0.09784087,-0.73158383,0.24114811,0.38564828,0.38511705,-0.11034941,-0.48921624,-0.34452164,-0.20358565
GER-Bundesliga,2023 - 2024,Stuttgart,Atakan Karazor,TUR,MF,26,1996,0.3582659,-0.2357321,-0.56583583,-0.2694097,0.36021745,0.2008329,0.32519305,-0.45818627,-0.33430862,-0.46274436
GER-Bundesliga,2023 - 2024,Stuttgart,Chris Führich,GER,"FW,MF",25,1998,0.040355846,-0.1350675,-0.16052829,-0.2556564,-0.32841727,0.08820393,0.28348196,-0.5119175,-0.14830767,0.38753495
GER-Bundesliga,2023 - 2024,Stuttgart,Dan-Axel Zagadou,FRA,DF,24,1999,-0.040286116,-0.20356919,-0.70241356,0.23099674,0.23769306,0.25550792,-0.29755458,0.14194712,-0.5096967,-0.19331102
GER-Bundesliga,2023 - 2024,Stuttgart,Deniz Undav,GER,"FW,MF",27,1996,-0.26983377,-0.045972127,0.19942048,-0.03500338,0.38790587,0.053336535,0.20470294,-0.6434762,0.1412309,0.11504615
GER-Bundesliga,2023 - 2024,Stuttgart,Enzo Millot,FRA,"MF,FW",21,2002,0.20020127,-0.079622865,-0.22345234,-0.16465822,0.016519887,0.0042559304,0.16352412,-0.6431524,-0.23392233,-0.117427476
GER-Bundesliga,2023 - 2024,Stuttgart,Hiroki Ito,JPN,DF,24,1999,0.21572396,-0.20845981,-0.69564384,-0.10737573,0.01430101,0.36739668,-0.11889041,0.019230371,-0.35685444,-0.114012666
GER-Bundesliga,2023 - 2024,Stuttgart,Jamie Leweling,GER,"FW,MF",22,2001,0.11828303,-0.35183823,-0.05039621,0.1530976,0.16183108,0.20390953,0.16451828,-0.5782508,-0.27386466,0.20908415
GER-Bundesliga,2023 - 2024,Stuttgart,Josha Vagnoman,GER,DF,22,2000,0.020649798,-0.21731493,-0.43761,0.41566563,0.15904453,0.029162982,-0.062810704,-0.44559416,-0.2885911,-0.026487064
GER-Bundesliga,2023 - 2024,Stuttgart,Maximilian Mittelstädt,GER,DF,26,1997,0.11579956,-0.12207068,-0.64106184,-0.12330125,-0.07654471,-0.09379603,0.58598,-0.18054181,-0.13977088,0.114063494
GER-Bundesliga,2023 - 2024,Stuttgart,Pascal Stenzel,GER,DF,27,1996,0.34839556,0.038690288,-0.48757836,0.34346545,0.036119856,0.19273487,-0.0026341467,-0.46133792,0.03434015,-0.06738122
GER-Bundesliga,2023 - 2024,Stuttgart,Serhou Guirassy,GUI,FW,27,1996,-0.44834796,0.31522402,0.277883,-0.060848437,0.3824035,-0.15562758,-0.1884328,-0.5248817,-0.2972851,0.2243729
GER-Bundesliga,2023 - 2024,Stuttgart,Waldemar Anton,GER,DF,27,1996,0.1323001,-0.26366302,-0.6652621,-0.35926315,0.12514958,0.36822966,-0.15924646,0.2695172,-0.32060856,-0.5469011
GER-Bundesliga,2023 - 2024,Union Berlin,Alex Král,CZE,MF,25,1998,0.4228158,-0.43668306,-0.44984496,0.30842456,0.34257725,0.024251837,-0.06967589,-0.52757066,-0.5165207,0.11420838
GER-Bundesliga,2023 - 2024,Union Berlin,András Schäfer,HUN,MF,24,1999,0.24671039,-0.3834301,-0.3927995,0.2938759,0.18120418,0.060461912,0.12552634,-0.628092,-0.34156388,0.12733753
GER-Bundesliga,2023 - 2024,Union Berlin,Benedict Hollerbach,GER,"FW,MF",22,2001,0.040797766,-0.3554608,-0.18396442,0.20410493,0.11467744,-0.25322375,0.035341043,-0.62823904,-0.44133317,0.41307998
GER-Bundesliga,2023 - 2024,Union Berlin,Brenden Aaronson,USA,"MF,FW",22,2000,0.14671864,-0.33695078,-0.3382303,0.2446065,0.09601808,-0.060777772,0.159841,-0.688031,-0.32057035,0.1117746
GER-Bundesliga,2023 - 2024,Union Berlin,Christopher Trimmel,AUT,DF,36,1987,0.41178527,-0.23910525,-0.55450547,0.16248943,0.19302164,0.02410759,-0.037865125,-0.25824016,-0.23091616,0.29378378
GER-Bundesliga,2023 - 2024,Union Berlin,Danilho Doekhi,NED,DF,25,1998,-0.035683613,-0.44484666,-0.6827565,0.08266307,0.3315462,-0.18248002,-0.24943101,-0.048845757,-0.46143037,-0.13200252
GER-Bundesliga,2023 - 2024,Union Berlin,Diogo Leite,POR,DF,24,1999,0.22695224,-0.40169296,-0.7074932,-0.13357851,0.3751631,0.02355321,0.0208488,0.13869075,-0.51186365,-0.17591278
GER-Bundesliga,2023 - 2024,Union Berlin,Janik Haberer,GER,"MF,DF",29,1994,0.2610871,-0.29808024,-0.55110824,0.26906264,0.40280792,-0.11746883,0.017538738,-0.53865737,-0.36564183,0.052117135
GER-Bundesliga,2023 - 2024,Union Berlin,Josip Juranović,CRO,DF,27,1995,0.5039181,-0.089918494,-0.5493104,0.20226295,0.23513508,0.12534095,0.0019991223,-0.59454036,-0.25650215,0.21073201
GER-Bundesliga,2023 - 2024,Union Berlin,Kevin Behrens,GER,FW,32,1991,0.17707704,-0.29153994,-0.022366146,0.39134377,0.47914177,0.07027092,-0.017929088,-0.5444262,-0.5520912,0.23753414
GER-Bundesliga,2023 - 2024,Union Berlin,Kevin Volland,GER,"FW,MF",31,1992,0.5258701,-0.21752462,-0.068781,0.2750369,0.42065918,0.022709053,-0.1741223,-0.6191202,-0.056347523,0.15921569
GER-Bundesliga,2023 - 2024,Union Berlin,Lucas Tousart,FRA,MF,26,1997,0.41220325,-0.43765053,-0.427547,0.2258734,0.41322488,-0.059708387,0.047534045,-0.49381295,-0.56858313,-0.10617814
GER-Bundesliga,2023 - 2024,Union Berlin,Rani Khedira,GER,MF,29,1994,0.3169015,-0.51411355,-0.60509527,0.4138519,0.42093784,-0.019343816,-0.04897635,-0.35676178,-0.5247102,-0.023109604
GER-Bundesliga,2023 - 2024,Union Berlin,Robin Gosens,GER,"DF,MF",29,1994,-0.056272,-0.20497684,-0.5448269,-0.18585986,0.40263426,-0.2129227,0.23684299,-0.24955794,-0.15656738,0.2959586
GER-Bundesliga,2023 - 2024,Union Berlin,Robin Knoche,GER,DF,31,1992,0.046620283,-0.22443955,-0.72231424,0.20928138,0.33882272,-0.02005513,-0.24480554,-0.014528042,-0.5201833,-0.20418155
GER-Bundesliga,2023 - 2024,Werder Bremen,Anthony Jung,GER,DF,31,1991,-0.19525367,-0.26786834,-0.7888418,-0.052109815,0.056932192,-0.063392185,-0.24346842,0.2202429,-0.46792823,-0.19573314
GER-Bundesliga,2023 - 2024,Werder Bremen,Jens Stage,DEN,MF,26,1996,0.24305047,-0.30118135,-0.35710117,-0.07778109,0.44941765,-0.07082651,0.143648,-0.38094175,-0.47933936,-0.0532182
GER-Bundesliga,2023 - 2024,Werder Bremen,Justin Njinmah,GER,FW,22,2000,-0.07820408,-0.15115072,-0.04105997,0.4903013,0.25905576,-0.0011890357,0.030458005,-0.6556957,-0.24342631,0.39175972
GER-Bundesliga,2023 - 2024,Werder Bremen,Leonardo Bittencourt,GER,MF,29,1993,0.3808434,-0.12878205,-0.4238131,0.040136382,0.124803305,0.08280668,0.2197146,-0.68736035,-0.4014369,0.115934476
GER-Bundesliga,2023 - 2024,Werder Bremen,Marco Friedl,AUT,DF,25,1998,-0.034258015,-0.3135437,-0.83896524,0.13474981,0.2833543,-0.2706132,-0.17577814,0.119004436,-0.38611454,-0.24150294
GER-Bundesliga,2023 - 2024,Werder Bremen,Marvin Ducksch,GER,FW,29,1994,0.47353908,-0.021466216,0.12696557,-0.15917608,0.44101682,0.10167912,-0.36411852,-0.47970983,0.17844468,0.2698647
GER-Bundesliga,2023 - 2024,Werder Bremen,Mitchell Weiser,GER,"DF,MF",29,1994,0.22119145,-0.45460647,-0.40207848,-0.24808723,-0.027932104,0.0074736415,0.37506703,-0.40244225,-0.038619656,0.14630039
GER-Bundesliga,2023 - 2024,Werder Bremen,Nick Woltemade,GER,"FW,MF",21,2002,0.15610783,-0.40659204,-0.18875225,0.40097857,0.11047055,-0.10793012,0.053161077,-0.38555542,-0.51569146,0.08696032
GER-Bundesliga,2023 - 2024,Werder Bremen,Niklas Stark,GER,DF,28,1995,-0.3471105,-0.12290932,-0.73915434,0.45177317,0.26038438,-0.2978453,-0.39900455,-0.105958015,-0.37622783,-0.07910533
GER-Bundesliga,2023 - 2024,Werder Bremen,Olivier Deman,BEL,DF,23,2000,0.09771523,-0.22600445,-0.5987323,0.2257195,0.19117439,-0.087728806,-0.008117431,-0.46066082,-0.33673963,0.22253019
GER-Bundesliga,2023 - 2024,Werder Bremen,Romano Schmid,AUT,"MF,FW",23,2000,0.29775813,-0.21845189,-0.25932962,-0.30653113,-0.026364228,0.04247961,0.22985676,-0.5901108,-0.2047932,0.19424422
GER-Bundesliga,2023 - 2024,Werder Bremen,Senne Lynen,BEL,MF,24,1999,0.42977238,-0.26526874,-0.6181871,0.09086532,0.5088604,-0.082787946,0.21872889,-0.43337238,-0.27767682,-0.35684332
GER-Bundesliga,2023 - 2024,Wolfsburg,Aster Vranckx,BEL,MF,20,2002,0.34820867,-0.27957252,-0.6456587,0.35200712,0.20301099,-0.04846164,-0.05663118,-0.532055,-0.5549628,-0.19532852
GER-Bundesliga,2023 - 2024,Wolfsburg,Cedric Zesiger,SUI,DF,25,1998,0.26959044,-0.3665081,-0.6612045,0.2626139,0.17231065,0.12717478,-0.22892457,0.022862213,-0.5226496,-0.19085729
GER-Bundesliga,2023 - 2024,Wolfsburg,Joakim Mæhle,DEN,"DF,MF",26,1997,0.09387919,-0.3332118,-0.5624686,-0.193968,-0.034468684,-0.02333906,0.3984056,-0.29150528,-0.30923077,0.14473169
GER-Bundesliga,2023 - 2024,Wolfsburg,Jonas Wind,DEN,FW,24,1999,-0.045434784,-0.31043333,-0.08216273,-0.20252244,0.42166787,0.05126119,-0.12139572,-0.5587347,-0.064338036,0.21161765
GER-Bundesliga,2023 - 2024,Wolfsburg,Kevin Paredes,USA,"FW,MF",20,2003,0.020620938,-0.2357891,-0.4473638,0.14078909,0.28450912,-0.02445361,0.2902416,-0.65807056,-0.5228626,0.28885445
GER-Bundesliga,2023 - 2024,Wolfsburg,Lovro Majer,CRO,"MF,FW",25,1998,0.34361452,-0.104569964,-0.24400161,-0.0828803,0.032114465,-0.03852124,-0.05745937,-0.563114,-0.045773752,-0.009759695
GER-Bundesliga,2023 - 2024,Wolfsburg,Mattias Svanberg,SWE,MF,24,1999,0.42994642,-0.2583428,-0.31340963,0.109231114,0.3502069,0.011676984,0.15349837,-0.54518175,-0.26711228,0.03476152
GER-Bundesliga,2023 - 2024,Wolfsburg,Maxence Lacroix,FRA,DF,23,2000,-0.28262234,-0.05799457,-0.7099332,-0.0796189,0.4982263,-0.123100124,-0.20496956,0.0391056,-0.3981237,-0.24926421
